CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Name
14158.0,40,1,507.66,3,1,2,312,🛒 Occasional Shoppers
14159.0,20,11,4630.35,3,4,4,344,🏆 High-Value Champions
14161.0,216,3,1097.6200000000001,1,3,3,133,🛒 Occasional Shoppers
14162.0,174,2,289.36,1,2,1,121,⚠️ At-Risk / Lost
14163.0,87,4,2445.91,2,3,4,234,🛒 Occasional Shoppers
14164.0,71,2,1631.77,2,2,3,223,🛒 Occasional Shoppers
14165.0,276,1,120.44,1,1,1,111,⚠️ At-Risk / Lost
14167.0,39,4,562.59,3,3,2,332,🛒 Occasional Shoppers
14171.0,98,1,363.79,2,1,2,212,🛒 Occasional Shoppers
14173.0,11,4,450.84,4,3,2,432,🛒 Occasional Shoppers
14174.0,33,1,134.46,3,1,1,311,🛒 Occasional Shoppers
14175.0,60,3,3222.3,2,3,4,234,🛒 Occasional Shoppers
14176.0,297,4,576.9000000000001,1,3,2,132,🛒 Occasional Shoppers
14177.0,86,4,549.46,2,3,2,232,🛒 Occasional Shoppers
14178.0,9,7,1600.26,4,4,3,443,🏆 High-Value Champions
14179.0,41,2,701.57,3,2,3,323,🛒 Occasional Shoppers
14180.0,11,25,4748.52,4,4,4,444,🏆 High-Value Champions
14184.0,67,1,452.89,2,1,2,212,🛒 Occasional Shoppers
14185.0,331,1,197.65,1,1,1,111,⚠️ At-Risk / Lost
14188.0,31,6,2054.36,3,4,4,344,🏆 High-Value Champions
14189.0,2,15,4654.08,4,4,4,444,🏆 High-Value Champions
14191.0,2,13,4684.76,4,4,4,444,🏆 High-Value Champions
14193.0,68,2,853.39,2,2,3,223,🛒 Occasional Shoppers
14194.0,5,21,11349.52,4,4,4,444,🏆 High-Value Champions
14195.0,202,2,1012.0,1,2,3,123,🛒 Occasional Shoppers
14196.0,107,1,335.52,2,1,2,212,🛒 Occasional Shoppers
14198.0,18,4,701.4,4,3,3,433,🔄 Loyal Regulars
14199.0,218,1,185.39999999999998,1,1,1,111,⚠️ At-Risk / Lost
14201.0,60,7,747.44,2,4,3,243,🛒 Occasional Shoppers
14204.0,2,1,150.61,4,1,1,411,🛒 Occasional Shoppers
14205.0,17,2,466.7,4,2,2,422,🛒 Occasional Shoppers
14206.0,239,1,328.15999999999997,1,1,2,112,⚠️ At-Risk / Lost
14208.0,95,1,151.74,2,1,1,211,⚠️ At-Risk / Lost
14209.0,11,6,2073.43,4,4,4,444,🏆 High-Value Champions
14210.0,106,6,1905.8400000000001,2,4,4,244,🛒 Occasional Shoppers
14211.0,53,9,2241.1,2,4,4,244,🛒 Occasional Shoppers
14212.0,90,1,1070.48,2,1,3,213,🛒 Occasional Shoppers
14214.0,31,5,1004.38,3,4,3,343,🔄 Loyal Regulars
14215.0,12,6,1789.72,4,4,4,444,🏆 High-Value Champions
14216.0,3,4,1839.3,4,3,4,434,🏆 High-Value Champions
14217.0,2,17,2004.98,4,4,4,444,🏆 High-Value Champions
14218.0,43,1,169.48000000000002,3,1,1,311,🛒 Occasional Shoppers
14219.0,4,1,89.94,4,1,1,411,🛒 Occasional Shoppers
14220.0,247,2,632.4,1,2,2,122,🛒 Occasional Shoppers
14221.0,42,9,3432.8,3,4,4,344,🏆 High-Value Champions
14222.0,177,1,683.17,1,1,3,113,🛒 Occasional Shoppers
14223.0,92,3,991.13,2,3,3,233,🛒 Occasional Shoppers
14224.0,110,4,1009.73,2,3,3,233,🛒 Occasional Shoppers
14226.0,29,5,2214.79,3,4,4,344,🏆 High-Value Champions
14227.0,26,10,3350.96,3,4,4,344,🏆 High-Value Champions
14229.0,52,3,1547.2,2,3,3,233,🛒 Occasional Shoppers
14231.0,184,3,925.71,1,3,3,133,🛒 Occasional Shoppers
14232.0,43,5,2048.07,3,4,4,344,🏆 High-Value Champions
14233.0,49,4,1462.72,3,3,3,333,🔄 Loyal Regulars
14234.0,22,4,754.12,3,3,3,333,🔄 Loyal Regulars
14235.0,75,5,3144.86,2,4,4,244,🛒 Occasional Shoppers
14236.0,81,2,490.86,2,2,2,222,🛒 Occasional Shoppers
14237.0,373,1,161.0,1,1,1,111,⚠️ At-Risk / Lost
14238.0,326,1,146.85,1,1,1,111,⚠️ At-Risk / Lost
14239.0,43,11,2380.85,3,4,4,344,🏆 High-Value Champions
14240.0,30,2,890.34,3,2,3,323,🛒 Occasional Shoppers
14241.0,184,1,213.70000000000002,1,1,1,111,⚠️ At-Risk / Lost
14242.0,235,2,280.55,1,2,1,121,⚠️ At-Risk / Lost
14243.0,9,10,2588.77,4,4,4,444,🏆 High-Value Champions
14245.0,220,2,1693.45,1,2,4,124,🛒 Occasional Shoppers
14246.0,111,3,1474.06,2,3,3,233,🛒 Occasional Shoppers
14247.0,278,1,136.76999999999998,1,1,1,111,⚠️ At-Risk / Lost
14248.0,318,1,302.58,1,1,1,111,⚠️ At-Risk / Lost
14250.0,7,3,1904.05,4,3,4,434,🏆 High-Value Champions
14251.0,2,5,2879.7000000000003,4,4,4,444,🏆 High-Value Champions
14256.0,260,2,969.0600000000001,1,2,3,123,🛒 Occasional Shoppers
14257.0,64,5,3099.7200000000003,2,4,4,244,🛒 Occasional Shoppers
14258.0,9,9,12669.98,4,4,4,444,🏆 High-Value Champions
14259.0,142,1,120.0,2,1,1,211,⚠️ At-Risk / Lost
14261.0,51,2,1163.45,3,2,3,323,🛒 Occasional Shoppers
14262.0,8,8,2618.23,4,4,4,444,🏆 High-Value Champions
14264.0,155,2,333.97,1,2,2,122,🛒 Occasional Shoppers
14265.0,109,2,530.18,2,2,2,222,🛒 Occasional Shoppers
14267.0,163,3,1516.24,1,3,3,133,🛒 Occasional Shoppers
14270.0,332,1,492.65000000000003,1,1,2,112,⚠️ At-Risk / Lost
14271.0,226,1,112.32,1,1,1,111,⚠️ At-Risk / Lost
14272.0,74,2,437.96,2,2,2,222,🛒 Occasional Shoppers
14273.0,51,4,559.97,3,3,2,332,🛒 Occasional Shoppers
14276.0,99,3,1119.74,2,3,3,233,🛒 Occasional Shoppers
14277.0,15,3,4188.0,4,3,4,434,🏆 High-Value Champions
14280.0,197,1,134.04,1,1,1,111,⚠️ At-Risk / Lost
14282.0,3,15,3701.44,4,4,4,444,🏆 High-Value Champions
14284.0,31,2,595.25,3,2,2,322,🛒 Occasional Shoppers
14285.0,21,4,1910.01,3,3,4,334,🔄 Loyal Regulars
14286.0,24,3,4628.75,3,3,4,334,🔄 Loyal Regulars
14287.0,8,3,176.63,4,3,1,431,🛒 Occasional Shoppers
14288.0,213,1,426.6,1,1,2,112,⚠️ At-Risk / Lost
14289.0,9,6,911.26,4,4,3,443,🏆 High-Value Champions
14290.0,11,5,2314.65,4,4,4,444,🏆 High-Value Champions
14291.0,2,11,3883.25,4,4,4,444,🏆 High-Value Champions
14292.0,8,9,4871.93,4,4,4,444,🏆 High-Value Champions
14293.0,3,4,1046.56,4,3,3,433,🔄 Loyal Regulars
14295.0,40,1,166.20000000000002,3,1,1,311,🛒 Occasional Shoppers
14297.0,18,4,1305.33,4,3,3,433,🔄 Loyal Regulars
14298.0,8,44,51527.3,4,4,4,444,🏆 High-Value Champions
14299.0,8,9,3965.62,4,4,4,444,🏆 High-Value Champions
14300.0,19,1,43.2,3,1,1,311,🛒 Occasional Shoppers
14301.0,117,1,640.14,2,1,2,212,🛒 Occasional Shoppers
14304.0,223,1,383.45,1,1,2,112,⚠️ At-Risk / Lost
14305.0,71,3,1858.96,2,3,4,234,🛒 Occasional Shoppers
14306.0,51,2,2093.32,3,2,4,324,🛒 Occasional Shoppers
14307.0,89,6,2995.72,2,4,4,244,🛒 Occasional Shoppers
14309.0,8,9,2352.53,4,4,4,444,🏆 High-Value Champions
14311.0,243,1,310.26,1,1,2,112,⚠️ At-Risk / Lost
14312.0,47,6,1611.59,3,4,3,343,🔄 Loyal Regulars
14314.0,107,1,120.0,2,1,1,211,⚠️ At-Risk / Lost
14315.0,45,6,2481.13,3,4,4,344,🏆 High-Value Champions
14317.0,65,1,508.58000000000004,2,1,2,212,🛒 Occasional Shoppers
14320.0,207,2,477.79,1,2,2,122,🛒 Occasional Shoppers
14321.0,11,5,1530.75,4,4,3,443,🏆 High-Value Champions
14323.0,115,2,605.0600000000001,2,2,2,222,🛒 Occasional Shoppers
14326.0,242,1,183.85,1,1,1,111,⚠️ At-Risk / Lost
14327.0,163,1,311.65,1,1,2,112,⚠️ At-Risk / Lost
14329.0,17,7,4975.24,4,4,4,444,🏆 High-Value Champions
14331.0,124,2,462.65999999999997,2,2,2,222,🛒 Occasional Shoppers
14332.0,23,3,840.21,3,3,3,333,🔄 Loyal Regulars
14333.0,68,1,415.2,2,1,2,212,🛒 Occasional Shoppers
14334.0,17,8,2552.21,4,4,4,444,🏆 High-Value Champions
14335.0,16,2,454.86,4,2,2,422,🛒 Occasional Shoppers
14336.0,17,4,1614.91,4,3,3,433,🔄 Loyal Regulars
14338.0,161,2,588.22,1,2,2,122,🛒 Occasional Shoppers
14339.0,243,1,309.52,1,1,2,112,⚠️ At-Risk / Lost
14340.0,219,1,134.7,1,1,1,111,⚠️ At-Risk / Lost
14341.0,45,8,2166.98,3,4,4,344,🏆 High-Value Champions
14342.0,21,4,668.5600000000001,3,3,2,332,🛒 Occasional Shoppers
14344.0,127,8,889.9300000000001,2,4,3,243,🛒 Occasional Shoppers
14345.0,39,1,108.97999999999999,3,1,1,311,🛒 Occasional Shoppers
14346.0,121,2,1021.58,2,2,3,223,🛒 Occasional Shoppers
14348.0,260,1,409.57,1,1,2,112,⚠️ At-Risk / Lost
14349.0,10,1,133.5,4,1,1,411,🛒 Occasional Shoppers
14350.0,274,1,282.93,1,1,1,111,⚠️ At-Risk / Lost
14351.0,165,1,51.0,1,1,1,111,⚠️ At-Risk / Lost
14352.0,157,4,1078.96,1,3,3,133,🛒 Occasional Shoppers
14353.0,215,1,90.6,1,1,1,111,⚠️ At-Risk / Lost
14354.0,6,2,163.62,4,2,1,421,🛒 Occasional Shoppers
14355.0,366,1,174.4,1,1,1,111,⚠️ At-Risk / Lost
14356.0,80,2,701.23,2,2,3,223,🛒 Occasional Shoppers
14357.0,43,1,225.12,3,1,1,311,🛒 Occasional Shoppers
14359.0,19,3,912.18,3,3,3,333,🔄 Loyal Regulars
14360.0,32,4,2118.03,3,3,4,334,🔄 Loyal Regulars
14362.0,22,1,151.5,3,1,1,311,🛒 Occasional Shoppers
14364.0,109,8,3717.35,2,4,4,244,🛒 Occasional Shoppers
14367.0,8,16,9227.82,4,4,4,444,🏆 High-Value Champions
14368.0,320,1,155.0,1,1,1,111,⚠️ At-Risk / Lost
14371.0,295,1,100.5,1,1,1,111,⚠️ At-Risk / Lost
14373.0,358,1,76.55,1,1,1,111,⚠️ At-Risk / Lost
14375.0,185,1,235.56,1,1,1,111,⚠️ At-Risk / Lost
14377.0,191,2,617.05,1,2,2,122,🛒 Occasional Shoppers
14379.0,44,2,348.1,3,2,2,322,🛒 Occasional Shoppers
14381.0,52,1,202.68,2,1,1,211,⚠️ At-Risk / Lost
14382.0,26,1,615.49,3,1,2,312,🛒 Occasional Shoppers
14383.0,38,3,1247.69,3,3,3,333,🔄 Loyal Regulars
14385.0,9,3,202.11,4,3,1,431,🛒 Occasional Shoppers
14386.0,297,1,142.4,1,1,1,111,⚠️ At-Risk / Lost
14387.0,33,3,1727.6,3,3,4,334,🔄 Loyal Regulars
14388.0,10,8,3212.84,4,4,4,444,🏆 High-Value Champions
14389.0,65,2,1043.46,2,2,3,223,🛒 Occasional Shoppers
14390.0,10,9,4642.57,4,4,4,444,🏆 High-Value Champions
14393.0,218,1,67.95,1,1,1,111,⚠️ At-Risk / Lost
14395.0,2,9,3479.91,4,4,4,444,🏆 High-Value Champions
14396.0,65,2,487.99,2,2,2,222,🛒 Occasional Shoppers
14397.0,3,19,2612.96,4,4,4,444,🏆 High-Value Champions
14400.0,149,1,574.7,1,1,2,112,⚠️ At-Risk / Lost
14401.0,4,13,4051.48,4,4,4,444,🏆 High-Value Champions
14403.0,130,4,1475.81,2,3,3,233,🛒 Occasional Shoppers
14404.0,34,6,1449.32,3,4,3,343,🔄 Loyal Regulars
14406.0,119,1,156.75,2,1,1,211,⚠️ At-Risk / Lost
14407.0,107,6,2157.73,2,4,4,244,🛒 Occasional Shoppers
14408.0,11,7,2599.03,4,4,4,444,🏆 High-Value Champions
14409.0,71,6,2059.4500000000003,2,4,4,244,🛒 Occasional Shoppers
14410.0,92,9,1100.27,2,4,3,243,🛒 Occasional Shoppers
14411.0,311,1,1063.0,1,1,3,113,🛒 Occasional Shoppers
14412.0,43,2,770.03,3,2,3,323,🛒 Occasional Shoppers
14413.0,362,1,121.05,1,1,1,111,⚠️ At-Risk / Lost
14414.0,92,7,1496.98,2,4,3,243,🛒 Occasional Shoppers
14415.0,1,13,5855.57,4,4,4,444,🏆 High-Value Champions
14416.0,22,2,490.22,3,2,2,322,🛒 Occasional Shoppers
14418.0,4,3,1937.25,4,3,4,434,🏆 High-Value Champions
14419.0,11,6,1051.79,4,4,3,443,🏆 High-Value Champions
14420.0,99,1,387.52,2,1,2,212,🛒 Occasional Shoppers
14421.0,57,2,813.11,2,2,3,223,🛒 Occasional Shoppers
14422.0,1,6,4263.64,4,4,4,444,🏆 High-Value Champions
14423.0,218,1,265.2,1,1,1,111,⚠️ At-Risk / Lost
14424.0,18,1,322.08,4,1,2,412,🛒 Occasional Shoppers
14426.0,24,10,4481.67,3,4,4,344,🏆 High-Value Champions
14427.0,50,2,363.34000000000003,3,2,2,322,🛒 Occasional Shoppers
14428.0,7,5,1224.06,4,4,3,443,🏆 High-Value Champions
14431.0,303,1,470.36,1,1,2,112,⚠️ At-Risk / Lost
14432.0,10,6,2248.5,4,4,4,444,🏆 High-Value Champions
14434.0,22,6,1372.8,3,4,3,343,🔄 Loyal Regulars
14436.0,99,1,89.06,2,1,1,211,⚠️ At-Risk / Lost
14437.0,366,1,63.0,1,1,1,111,⚠️ At-Risk / Lost
14438.0,306,1,131.9,1,1,1,111,⚠️ At-Risk / Lost
14439.0,320,1,2661.24,1,1,4,114,🛒 Occasional Shoppers
14440.0,8,5,2357.6800000000003,4,4,4,444,🏆 High-Value Champions
14441.0,1,4,1712.89,4,3,4,434,🏆 High-Value Champions
14442.0,205,2,1589.82,1,2,3,123,🛒 Occasional Shoppers
14443.0,54,4,1420.2,2,3,3,233,🛒 Occasional Shoppers
14446.0,1,4,1010.35,4,3,3,433,🔄 Loyal Regulars
14447.0,19,5,1163.23,3,4,3,343,🔄 Loyal Regulars
14448.0,9,2,375.35,4,2,2,422,🛒 Occasional Shoppers
14449.0,19,4,885.8,3,3,3,333,🔄 Loyal Regulars
14450.0,181,3,483.25,1,3,2,132,🛒 Occasional Shoppers
14451.0,60,2,643.9,2,2,2,222,🛒 Occasional Shoppers
14452.0,11,2,259.05,4,2,1,421,🛒 Occasional Shoppers
14453.0,190,1,119.93,1,1,1,111,⚠️ At-Risk / Lost
14456.0,5,9,3017.28,4,4,4,444,🏆 High-Value Champions
14457.0,311,1,113.64,1,1,1,111,⚠️ At-Risk / Lost
14459.0,155,1,1837.92,1,1,4,114,🛒 Occasional Shoppers
14460.0,110,3,434.34,2,3,2,232,🛒 Occasional Shoppers
14461.0,148,3,2103.06,1,3,4,134,🛒 Occasional Shoppers
14462.0,66,11,1980.57,2,4,4,244,🛒 Occasional Shoppers
14463.0,98,3,529.62,2,3,2,232,🛒 Occasional Shoppers
14465.0,247,3,1038.44,1,3,3,133,🛒 Occasional Shoppers
14466.0,29,7,2272.4,3,4,4,344,🏆 High-Value Champions
14467.0,18,4,596.26,4,3,2,432,🛒 Occasional Shoppers
14470.0,12,2,461.19,4,2,2,422,🛒 Occasional Shoppers
14472.0,104,8,1852.67,2,4,4,244,🛒 Occasional Shoppers
14473.0,74,2,234.34000000000003,2,2,1,221,🛒 Occasional Shoppers
14474.0,46,1,547.66,3,1,2,312,🛒 Occasional Shoppers
14475.0,72,3,925.85,2,3,3,233,🛒 Occasional Shoppers
14476.0,257,1,193.0,1,1,1,111,⚠️ At-Risk / Lost
14477.0,20,4,1309.6,3,3,3,333,🔄 Loyal Regulars
14479.0,254,2,316.25,1,2,2,122,🛒 Occasional Shoppers
14480.0,11,1,279.05,4,1,1,411,🛒 Occasional Shoppers
14481.0,165,2,636.51,1,2,2,122,🛒 Occasional Shoppers
14482.0,18,6,2022.81,4,4,4,444,🏆 High-Value Champions
14483.0,282,1,137.1,1,1,1,111,⚠️ At-Risk / Lost
14484.0,50,1,321.92,3,1,2,312,🛒 Occasional Shoppers
14485.0,39,1,162.8,3,1,1,311,🛒 Occasional Shoppers
14487.0,27,6,1165.48,3,4,3,343,🔄 Loyal Regulars
14488.0,68,1,1064.28,2,1,3,213,🛒 Occasional Shoppers
14489.0,207,1,463.38,1,1,2,112,⚠️ At-Risk / Lost
14491.0,175,2,340.93,1,2,2,122,🛒 Occasional Shoppers
14493.0,7,5,2383.2400000000002,4,4,4,444,🏆 High-Value Champions
14494.0,26,1,139.56,3,1,1,311,🛒 Occasional Shoppers
14495.0,51,2,123.8,3,2,1,321,🛒 Occasional Shoppers
14496.0,312,2,538.8100000000001,1,2,2,122,🛒 Occasional Shoppers
14497.0,309,1,475.37,1,1,2,112,⚠️ At-Risk / Lost
14498.0,43,5,1957.32,3,4,4,344,🏆 High-Value Champions
14499.0,26,3,808.44,3,3,3,333,🔄 Loyal Regulars
14500.0,88,3,356.85,2,3,2,232,🛒 Occasional Shoppers
14501.0,184,2,251.21,1,2,1,121,⚠️ At-Risk / Lost
14502.0,20,11,2429.83,3,4,4,344,🏆 High-Value Champions
14503.0,3,6,3543.26,4,4,4,444,🏆 High-Value Champions
14504.0,47,4,673.26,3,3,3,333,🔄 Loyal Regulars
14505.0,17,8,5859.43,4,4,4,444,🏆 High-Value Champions
14506.0,17,5,1960.65,4,4,4,444,🏆 High-Value Champions
14507.0,24,6,1367.88,3,4,3,343,🔄 Loyal Regulars
14508.0,22,2,268.05,3,2,1,321,🛒 Occasional Shoppers
14511.0,11,5,1314.81,4,4,3,443,🏆 High-Value Champions
14512.0,188,2,275.28,1,2,1,121,⚠️ At-Risk / Lost
14513.0,101,3,455.59000000000003,2,3,2,232,🛒 Occasional Shoppers
14514.0,61,3,990.2,2,3,3,233,🛒 Occasional Shoppers
14515.0,18,6,2076.89,3,4,4,344,🏆 High-Value Champions
14517.0,33,2,330.45,3,2,2,322,🛒 Occasional Shoppers
14518.0,64,1,174.37,2,1,1,211,⚠️ At-Risk / Lost
14520.0,2,2,270.6,4,2,1,421,🛒 Occasional Shoppers
14522.0,24,4,974.54,3,3,3,333,🔄 Loyal Regulars
14523.0,108,1,241.09,2,1,1,211,⚠️ At-Risk / Lost
14524.0,32,9,1843.83,3,4,4,344,🏆 High-Value Champions
14525.0,20,9,4215.9,3,4,4,344,🏆 High-Value Champions
14527.0,3,55,8507.13,4,4,4,444,🏆 High-Value Champions
14528.0,37,1,364.21999999999997,3,1,2,312,🛒 Occasional Shoppers
14529.0,60,3,578.61,2,3,2,232,🛒 Occasional Shoppers
14530.0,26,6,2862.11,3,4,4,344,🏆 High-Value Champions
14532.0,236,4,932.85,1,3,3,133,🛒 Occasional Shoppers
14533.0,25,7,1949.72,3,4,4,344,🏆 High-Value Champions
14534.0,3,18,4397.3,4,4,4,444,🏆 High-Value Champions
14535.0,60,3,2854.84,2,3,4,234,🛒 Occasional Shoppers
14536.0,260,1,170.95,1,1,1,111,⚠️ At-Risk / Lost
14537.0,58,1,355.56,2,1,2,212,🛒 Occasional Shoppers
14538.0,65,2,388.25,2,2,2,222,🛒 Occasional Shoppers
14539.0,16,2,537.48,4,2,2,422,🛒 Occasional Shoppers
14540.0,10,3,952.66,4,3,3,433,🔄 Loyal Regulars
14541.0,59,8,1453.35,2,4,3,243,🛒 Occasional Shoppers
14542.0,186,1,103.25,1,1,1,111,⚠️ At-Risk / Lost
14543.0,29,16,3599.73,3,4,4,344,🏆 High-Value Champions
14544.0,24,2,2004.3,3,2,4,324,🛒 Occasional Shoppers
14546.0,5,5,2573.93,4,4,4,444,🏆 High-Value Champions
14547.0,4,8,3974.75,4,4,4,444,🏆 High-Value Champions
14548.0,151,2,652.8,1,2,2,122,🛒 Occasional Shoppers
14549.0,311,1,289.24,1,1,1,111,⚠️ At-Risk / Lost
14550.0,11,2,757.37,4,2,3,423,🛒 Occasional Shoppers
14551.0,18,2,186.23,3,2,1,321,🛒 Occasional Shoppers
14552.0,152,1,164.22,1,1,1,111,⚠️ At-Risk / Lost
14553.0,19,5,859.27,3,4,3,343,🔄 Loyal Regulars
14554.0,10,4,2279.4900000000002,4,3,4,434,🏆 High-Value Champions
14555.0,57,2,312.54,2,2,2,222,🛒 Occasional Shoppers
14557.0,85,1,788.38,2,1,3,213,🛒 Occasional Shoppers
14560.0,7,22,2237.77,4,4,4,444,🏆 High-Value Champions
14561.0,76,3,1080.76,2,3,3,233,🛒 Occasional Shoppers
14562.0,4,18,5006.77,4,4,4,444,🏆 High-Value Champions
14565.0,96,4,3099.12,2,3,4,234,🛒 Occasional Shoppers
14566.0,111,1,1432.0,2,1,3,213,🛒 Occasional Shoppers
14567.0,57,2,1530.3600000000001,2,2,3,223,🛒 Occasional Shoppers
14569.0,1,1,227.39,4,1,1,411,🛒 Occasional Shoppers
14570.0,281,2,218.06,1,2,1,121,⚠️ At-Risk / Lost
14572.0,3,7,2804.54,4,4,4,444,🏆 High-Value Champions
14573.0,180,9,1639.82,1,4,3,143,🛒 Occasional Shoppers
14576.0,372,1,35.400000000000006,1,1,1,111,⚠️ At-Risk / Lost
14577.0,13,4,859.71,4,3,3,433,🔄 Loyal Regulars
14578.0,3,1,168.63,4,1,1,411,🛒 Occasional Shoppers
14581.0,17,1,138.6,4,1,1,411,🛒 Occasional Shoppers
14582.0,41,1,114.11,3,1,1,311,🛒 Occasional Shoppers
14583.0,6,5,986.96,4,4,3,443,🏆 High-Value Champions
14584.0,169,4,1033.06,1,3,3,133,🛒 Occasional Shoppers
14585.0,50,1,157.05,3,1,1,311,🛒 Occasional Shoppers
14586.0,277,1,237.36,1,1,1,111,⚠️ At-Risk / Lost
14587.0,19,9,1580.29,3,4,3,343,🔄 Loyal Regulars
14589.0,372,1,39.75,1,1,1,111,⚠️ At-Risk / Lost
14591.0,15,4,1320.21,4,3,3,433,🔄 Loyal Regulars
14592.0,35,3,557.94,3,3,2,332,🛒 Occasional Shoppers
14593.0,22,3,617.15,3,3,2,332,🛒 Occasional Shoppers
14594.0,7,2,363.33,4,2,2,422,🛒 Occasional Shoppers
14595.0,20,6,1740.6,3,4,4,344,🏆 High-Value Champions
14597.0,11,2,866.24,4,2,3,423,🛒 Occasional Shoppers
14598.0,44,1,221.97,3,1,1,311,🛒 Occasional Shoppers
14600.0,306,1,393.33000000000004,1,1,2,112,⚠️ At-Risk / Lost
14601.0,11,1,213.96,4,1,1,411,🛒 Occasional Shoppers
14603.0,275,1,660.0,1,1,2,112,⚠️ At-Risk / Lost
14606.0,1,93,12076.15,4,4,4,444,🏆 High-Value Champions
14607.0,16,14,16209.5,4,4,4,444,🏆 High-Value Champions
14608.0,4,4,1785.15,4,3,4,434,🏆 High-Value Champions
14609.0,72,4,601.56,2,3,2,232,🛒 Occasional Shoppers
14616.0,243,3,406.08000000000004,1,3,2,132,🛒 Occasional Shoppers
14618.0,9,3,553.44,4,3,2,432,🛒 Occasional Shoppers
14619.0,246,1,394.44,1,1,2,112,⚠️ At-Risk / Lost
14620.0,206,2,412.78000000000003,1,2,2,122,🛒 Occasional Shoppers
14621.0,1,5,1788.3600000000001,4,4,4,444,🏆 High-Value Champions
14622.0,185,1,320.58000000000004,1,1,2,112,⚠️ At-Risk / Lost
14623.0,32,5,886.7,3,4,3,343,🔄 Loyal Regulars
14624.0,57,2,225.85,2,2,1,221,🛒 Occasional Shoppers
14625.0,196,2,899.63,1,2,3,123,🛒 Occasional Shoppers
14626.0,24,4,2791.27,3,3,4,334,🔄 Loyal Regulars
14628.0,91,2,671.96,2,2,3,223,🛒 Occasional Shoppers
14629.0,4,2,955.26,4,2,3,423,🛒 Occasional Shoppers
14631.0,51,3,1006.98,3,3,3,333,🔄 Loyal Regulars
14632.0,263,1,114.56,1,1,1,111,⚠️ At-Risk / Lost
14633.0,266,1,344.90000000000003,1,1,2,112,⚠️ At-Risk / Lost
14636.0,36,2,609.85,3,2,2,322,🛒 Occasional Shoppers
14638.0,51,1,443.6,3,1,2,312,🛒 Occasional Shoppers
14639.0,52,6,2984.49,2,4,4,244,🛒 Occasional Shoppers
14640.0,24,6,2107.38,3,4,4,344,🏆 High-Value Champions
14641.0,22,1,110.46,3,1,1,311,🛒 Occasional Shoppers
14642.0,59,1,96.12,2,1,1,211,⚠️ At-Risk / Lost
14643.0,170,2,693.8100000000001,1,2,3,123,🛒 Occasional Shoppers
14644.0,68,2,830.76,2,2,3,223,🛒 Occasional Shoppers
14645.0,157,2,597.09,1,2,2,122,🛒 Occasional Shoppers
14646.0,2,73,280206.02,4,4,4,444,🏆 High-Value Champions
14647.0,201,1,236.04000000000002,1,1,1,111,⚠️ At-Risk / Lost
14649.0,5,4,1402.59,4,3,3,433,🔄 Loyal Regulars
14651.0,67,2,653.75,2,2,2,222,🛒 Occasional Shoppers
14652.0,77,1,114.18,2,1,1,211,⚠️ At-Risk / Lost
14653.0,1,7,1926.65,4,4,4,444,🏆 High-Value Champions
14655.0,8,4,1932.23,4,3,4,434,🏆 High-Value Champions
14656.0,169,2,291.05,1,2,1,121,⚠️ At-Risk / Lost
14657.0,18,4,848.22,3,3,3,333,🔄 Loyal Regulars
14658.0,5,2,247.15,4,2,1,421,🛒 Occasional Shoppers
14659.0,9,9,2529.93,4,4,4,444,🏆 High-Value Champions
14660.0,87,2,285.74,2,2,1,221,🛒 Occasional Shoppers
14661.0,27,1,107.95,3,1,1,311,🛒 Occasional Shoppers
14662.0,29,4,741.37,3,3,3,333,🔄 Loyal Regulars
14664.0,20,2,636.24,3,2,2,322,🛒 Occasional Shoppers
14665.0,61,5,1835.7,2,4,4,244,🛒 Occasional Shoppers
14666.0,24,1,195.25,3,1,1,311,🛒 Occasional Shoppers
14667.0,11,25,9175.04,4,4,4,444,🏆 High-Value Champions
14669.0,242,3,1259.24,1,3,3,133,🛒 Occasional Shoppers
14670.0,280,2,392.86,1,2,2,122,🛒 Occasional Shoppers
14672.0,235,2,765.55,1,2,3,123,🛒 Occasional Shoppers
14673.0,3,5,1736.4,4,4,4,444,🏆 High-Value Champions
14675.0,16,1,596.36,4,1,2,412,🛒 Occasional Shoppers
14676.0,31,6,2548.2400000000002,3,4,4,344,🏆 High-Value Champions
14680.0,25,16,28754.11,3,4,4,344,🏆 High-Value Champions
14681.0,71,3,498.95,2,3,2,232,🛒 Occasional Shoppers
14682.0,188,2,52.0,1,2,1,121,⚠️ At-Risk / Lost
14684.0,26,5,1201.51,3,4,3,343,🔄 Loyal Regulars
14687.0,107,1,628.38,2,1,2,212,🛒 Occasional Shoppers
14688.0,8,21,5579.1,4,4,4,444,🏆 High-Value Champions
14689.0,209,1,112.8,1,1,1,111,⚠️ At-Risk / Lost
14690.0,44,2,355.05,3,2,2,322,🛒 Occasional Shoppers
14691.0,31,5,2114.33,3,4,4,344,🏆 High-Value Champions
14692.0,137,4,591.55,2,3,2,232,🛒 Occasional Shoppers
14693.0,265,1,172.9,1,1,1,111,⚠️ At-Risk / Lost
14696.0,4,7,2078.95,4,4,4,444,🏆 High-Value Champions
14697.0,218,2,188.60999999999999,1,2,1,121,⚠️ At-Risk / Lost
14698.0,2,5,1217.27,4,4,3,443,🏆 High-Value Champions
14699.0,214,1,109.13000000000001,1,1,1,111,⚠️ At-Risk / Lost
